cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,compressive_strength,w_c,binder,w_b,agg_ratio
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,10.089791784,1.6551724137931034,289.0,0.6643598615916955,0.9803253462299407
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3,4.827710952,1.4401981599433828,353.3,0.5759977356354373,0.7702202099197366
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,10.354550567999999,1.6598694942903753,306.5,0.6639477977161501,0.8350031308703819
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,43.565230536,1.2200239808153477,417.0,0.4880095923261391,0.7099220992209923
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,51.863763672,1.0,508.8,0.3999606918238994,0.653933983807349
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,11.85209244,0.6193548387096774,310.0,0.6193548387096774,0.8201581027667985
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.24379476,0.6193548387096774,310.0,0.6193548387096774,0.8201581027667985
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.827251359999998,0.6193548387096774,310.0,0.6193548387096774,0.8201581027667985
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,35.763120119999996,0.6193548387096774,310.0,0.6193548387096774,0.8201581027667985
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.70028788,0.6193548387096774,310.0,0.6193548387096774,0.8201581027667985
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.306626999999999,0.5800604229607251,331.0,0.5800604229607251,0.8009756097560976
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,17.43684804,0.5800604229607251,331.0,0.5800604229607251,0.8009756097560976
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,31.74347504,0.5800604229607251,331.0,0.5800604229607251,0.8009756097560976
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,37.91428524,0.5800604229607251,331.0,0.5800604229607251,0.8009756097560976
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,39.382869119999995,0.5800604229607251,331.0,0.5800604229607251,0.8009756097560976
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,15.87173752,0.5501432664756447,349.0,0.5501432664756447,0.7660984848484849
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,9.011451319999999,0.5501432664756447,349.0,0.5501432664756447,0.7660984848484849
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.60506024,0.5501432664756447,349.0,0.5501432664756447,0.7660984848484849
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,40.65839972,0.5501432664756447,349.0,0.5501432664756447,0.7660984848484849
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,40.85834776,0.5501432664756447,349.0,0.5501432664756447,0.7660984848484849
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7,12.052040479999999,0.7815126050420168,238.0,0.7815126050420168,0.7050938337801609
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,17.54026944,0.7815126050420168,238.0,0.7815126050420168,0.7050938337801609
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,18.91232668,0.6283783783783784,296.0,0.6283783783783784,0.7055045871559633
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,25.17966352,0.6283783783783784,296.0,0.6283783783783784,0.7055045871559633
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,30.9574724,0.6262626262626263,297.0,0.6262626262626263,0.7057692307692308
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.892042159999995,0.4,480.0,0.4,0.7702991452991453
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,54.27555072,0.4,480.0,0.4,0.7702991452991453
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.93522932,0.46851385390428213,397.0,0.46851385390428213,0.7057692307692308
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,14.49968028,0.6619217081850534,281.0,0.6619217081850534,0.7010869565217391
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,22.435549039999998,0.6583629893238434,281.0,0.6583629893238434,0.7010869565217391
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,12.63809508,0.4,500.0,0.4,0.5448888888888889
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,26.0621928,0.4,500.0,0.4,0.5448888888888889
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.21205892,0.4,500.0,0.4,0.5448888888888889
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,36.93522932,0.4,500.0,0.4,0.5448888888888889
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,44.0919902,0.4,500.0,0.4,0.5448888888888889
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,52.61391356,0.32037037037037036,540.0,0.32037037037037036,0.5448888888888889
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,59.76377968,0.32037037037037036,540.0,0.32037037037037036,0.5448888888888889
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,67.30664712,0.32037037037037036,540.0,0.32037037037037036,0.5448888888888889
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,69.65776027999999,0.32037037037037036,540.0,0.32037037037037036,0.5448888888888889
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,18.12632404,0.58,350.0,0.58,0.795687885010267
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,22.53207568,0.58,350.0,0.58,0.795687885010267
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,27.337723399999998,0.58,350.0,0.58,0.795687885010267
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,29.97841648,0.58,350.0,0.58,0.795687885010267
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,31.35047372,0.58,350.0,0.58,0.795687885010267
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,6.26733684,0.4831168831168831,385.0,0.4831168831168831,0.7898550724637681
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,14.699628319999999,0.4831168831168831,385.0,0.4831168831168831,0.7898550724637681
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,23.221551679999997,0.4831168831168831,385.0,0.4831168831168831,0.7898550724637681
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,27.923778,0.4831168831168831,385.0,0.4831168831168831,0.7898550724637681
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,31.35047372,0.4831168831168831,385.0,0.4831168831168831,0.7898550724637681
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.98920824,0.5501432664756447,349.0,0.5501432664756447,0.76981852913085
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,13.52062436,0.5800604229607251,331.0,0.5800604229607251,0.843558282208589
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,24.00065956,0.4869109947643979,382.0,0.4869109947643979,0.7058261700095511
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.42475728,0.4869109947643979,382.0,0.4869109947643979,0.7058261700095511
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.46598588,0.4869109947643979,382.0,0.4869109947643979,0.7056705670567057
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,22.435549039999998,0.6619217081850534,281.0,0.6619217081850534,0.7010869565217391
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,21.160018439999998,0.5457227138643068,339.0,0.5457227138643068,0.7053320860617399
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,31.84000168,0.5457227138643068,339.0,0.5457227138643068,0.7053320860617399
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,14.796154959999999,0.6271186440677966,295.0,0.6271186440677966,0.7193638914873713
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,25.17966352,0.6271186440677966,295.0,0.6271186440677966,0.7193638914873713
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,17.54026944,0.7773109243697479,238.0,0.7773109243697479,0.7057245080500895
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,14.2032056,0.6486486486486487,296.0,0.6486486486486487,0.7050691244239631
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,21.6495464,0.6486486486486487,296.0,0.6486486486486487,0.7050691244239631
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,29.39236188,0.6486486486486487,296.0,0.6486486486486487,0.7050691244239631
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,13.52062436,0.5800604229607251,331.0,0.5800604229607251,0.9385665529010239
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,16.26473884,0.5800604229607251,331.0,0.5800604229607251,0.843558282208589
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,31.44700036,0.5800604229607251,331.0,0.5800604229607251,0.843558282208589
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.231704,0.5800604229607251,331.0,0.5800604229607251,0.843558282208589
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,18.12632404,0.5501432664756447,349.0,0.5501432664756447,0.76981852913085
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.72253096,0.5501432664756447,349.0,0.5501432664756447,0.76981852913085
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,39.48629052,0.5501432664756447,349.0,0.5501432664756447,0.76981852913085
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14,18.12632404,0.6721854304635762,302.0,0.6721854304635762,0.8388090349075975
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,47.22221124,0.4,500.0,0.4,0.5448888888888889
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,41.63745564,0.32037037037037036,540.0,0.32037037037037036,0.5448888888888889
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,13.71367764,0.7341269841269841,252.0,0.7341269841269841,0.7056705670567057
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.691434559999998,0.7341269841269841,252.0,0.7341269841269841,0.7056705670567057
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,31.6469484,0.5457227138643068,339.0,0.5457227138643068,0.7113207547169811
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,19.10537996,0.48854961832061067,393.0,0.48854961832061067,0.8063829787234043
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.58281716,0.48854961832061067,393.0,0.48854961832061067,0.8063829787234043
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.79421652,0.48854961832061067,393.0,0.48854961832061067,0.8063829787234043
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,24.00065956,0.48429319371727747,382.0,0.48429319371727747,0.7058261700095511
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,37.42475728,0.48429319371727747,382.0,0.48429319371727747,0.7058261700095511
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.46598588,0.7380952380952381,252.0,0.7380952380952381,0.7056705670567057
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.98920824,0.6193548387096774,310.0,0.6193548387096774,0.8762886597938144
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,27.923778,0.6193548387096774,310.0,0.6193548387096774,0.8762886597938144
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,34.6806428,0.6193548387096774,310.0,0.6193548387096774,0.8762886597938144
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,33.79811352,0.36,525.0,0.36,0.5448888888888889
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,42.42345828,0.36,525.0,0.36,0.5448888888888889
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,48.401215199999996,0.36,525.0,0.36,0.5448888888888889
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,55.94408264,0.36,525.0,0.36,0.5448888888888889
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,58.78472376,0.36,525.0,0.36,0.5448888888888889
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,20.77391188,0.6304347826086957,322.0,0.6304347826086957,0.8213552361396304
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,25.17966352,0.6304347826086957,322.0,0.6304347826086957,0.8213552361396304
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,21.7529678,0.6721854304635762,302.0,0.6721854304635762,0.8388090349075975
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.0932892,0.4659949622166247,397.0,0.4659949622166247,0.7057692307692308
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,24.39366088,0.4,480.0,0.4,0.7702991452991453
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,50.511011759999995,0.2796934865900383,522.0,0.2796934865900383,1.0
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,74.98740975999999,0.2796934865900383,522.0,0.2796934865900383,1.0
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,37.16965116,0.7692307692307693,460.0,0.45652173913043476,0.7522123893805309
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,33.75674496,1.1049382716049383,500.0,0.358,0.8842482100238663
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,16.49916068,1.4285714285714286,410.0,0.5365853658536586,0.7128927410617552
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.98790924,1.3741496598639455,351.0,0.5754985754985755,0.963953488372093
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,36.34917472,1.105263157894737,469.0,0.3582089552238806,0.736228813559322
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,33.68779736,0.5419354838709678,564.0,0.2978723404255319,0.712253829321663
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,15.41668336,1.0972222222222223,319.0,0.4952978056426332,0.8950159066808059
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,33.41890172,0.7039473684210527,444.0,0.481981981981982,0.8067039106145252
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28,39.05192064,0.5080213903743316,374.0,0.5080213903743316,0.7206317867719645
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,27.67556664,1.10062893081761,424.0,0.41273584905660377,0.7555089192025184
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,26.8550902,1.3071895424836601,392.0,0.5102040816326531,0.6826347305389222
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,45.2985732,0.5419354838709678,453.0,0.3708609271523179,0.8796498905908097
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,30.12320644,0.6426229508196721,405.0,0.4839506172839506,0.735140771637122
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,15.568368079999999,1.1059602649006623,335.0,0.49850746268656715,0.7790110998990918
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,44.6090972,1.2253521126760563,439.0,0.39635535307517084,0.8890147225368064
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,53.52402188,0.674496644295302,542.0,0.37084870848708484,0.7460136674259681
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,57.21271848,0.5919003115264797,485.0,0.3917525773195876,0.8896551724137931
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,65.90701084,0.5218579234972678,553.0,0.3453887884267631,0.9186893203883495
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,52.82075636,0.6142857142857143,509.0,0.3379174852652259,0.9757575757575757
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28,33.398217439999996,0.7698412698412699,425.0,0.45647058823529413,0.9832335329341317
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,18.0297974,1.103030303030303,315.0,0.5777777777777777,0.7126099706744868
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,37.36270444,1.1538461538461537,399.0,0.45112781954887216,0.6829745596868885
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,32.83974188,1.26875,494.0,0.4109311740890688,0.856453558504222
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,42.63719584,0.6241610738255033,405.0,0.45925925925925926,0.9271899886234357
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,40.0585556,0.660377358490566,444.0,0.47297297297297297,0.8559814169570267
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,41.940825079999996,0.6550522648083623,502.0,0.3745019920318725,0.7699115044247787
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,61.232363559999996,0.5337423312883436,492.0,0.35365853658536583,0.8956916099773242
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,40.865242519999995,0.5421348314606742,498.0,0.38755020080321284,0.9712858926342073
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,33.301690799999996,1.356060606060606,500.0,0.358,0.8489042675893888
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,52.42086028,0.577639751552795,471.0,0.39490445859872614,0.7455310199789695
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,15.08573488,1.103658536585366,364.0,0.49725274725274726,0.9964664310954063
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,38.45897128,0.5414012738853503,427.0,0.3981264637002342,0.8464864864864865
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,37.25928304,0.5669781931464174,449.0,0.4053452115812918,0.896551724137931
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,42.13387836,0.6145833333333334,409.0,0.43276283618581907,0.9129955947136564
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,31.874475479999997,0.7046979865771812,405.0,0.5185185185185185,0.8454545454545455
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,41.540929,0.7358490566037735,462.0,0.42207792207792205,0.9483793517406963
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,39.45181672,1.05,410.0,0.4097560975609756,0.655862726406101
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,37.91428524,1.1024096385542168,426.0,0.4295774647887324,0.9627473806752037
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,44.27814872,0.6521739130434783,482.0,0.37344398340248963,0.8827586206896552
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,31.17810472,0.6086956521739131,438.0,0.4474885844748858,0.9938875305623472
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,23.69039536,1.2953020134228188,397.0,0.48614609571788414,0.874439461883408
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,32.763899519999995,1.1069182389937107,346.0,0.5086705202312138,0.796969696969697
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,32.39847724,0.7701149425287356,439.0,0.45785876993166286,0.8807870370370371
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,36.80422888,0.5686900958466453,426.0,0.41784037558685444,0.687624750499002
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,18.28490352,1.2451612903225806,338.0,0.5710059171597633,0.6657115568290354
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,33.0603742,1.3835616438356164,376.0,0.5372340425531915,1.0544135429262393
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,31.419421319999998,0.7466216216216216,403.0,0.5483870967741935,0.9499389499389499
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,31.026419999999998,1.4736842105263157,343.0,0.5714285714285714,0.8377239199157007
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,44.38846488,0.5686900958466453,458.0,0.388646288209607,0.9504036908881199
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,12.17614616,1.2105263157894737,264.0,0.696969696969697,0.8225806451612904
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,25.55887532,1.1633986928104576,411.0,0.43309002433090027,0.687624750499002
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,36.4388066,1.4285714285714286,376.0,0.5319148936170213,0.8220524017467249
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,32.956952799999996,1.1812080536912752,385.0,0.45714285714285713,1.0543093270365997
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,23.83518532,0.7066666666666667,420.0,0.5047619047619047,0.8291571753986332
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,26.22766704,1.1633986928104576,411.0,0.43309002433090027,0.9504036908881199
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,17.95395504,1.0675675675675675,285.0,0.5543859649122806,0.8283433133732535
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,40.679083999999996,0.6104294478527608,464.0,0.42887931034482757,0.9887640449438202
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,19.00885332,1.1633986928104576,298.0,0.5973154362416108,0.822
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,33.7153764,0.7442748091603053,459.0,0.42483660130718953,0.8189944134078212
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,8.53571288,1.3924050632911393,353.0,0.623229461756374,0.7939866369710468
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,13.45857152,1.1059602649006623,336.0,0.49702380952380953,0.6312849162011173
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,32.23989776,0.7289377289377289,363.0,0.5482093663911846,0.8184747583243824
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28,23.51802636,1.2281879194630871,359.0,0.5097493036211699,0.8184679958027282
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,29.72331036,1.3356643356643356,455.0,0.4197802197802198,0.6649431230610134
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,49.77327244,0.6576923076923077,439.0,0.3895216400911162,0.8151709401709402
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,52.44154456,0.5686900958466453,474.0,0.3755274261603376,0.8276990185387132
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,40.93419012,0.5915492957746479,404.0,0.4158415841584158,0.8185567010309278
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,44.86420332,0.5416666666666666,336.0,0.5416666666666666,0.8286004056795132
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,13.19657064,1.2482758620689656,279.0,0.6487455197132617,0.8294177732379979
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,37.431652039999996,1.16,387.0,0.4496124031007752,0.6314312441534145
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,29.86810032,1.3333333333333333,447.0,0.42953020134228187,0.9889434889434889
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,56.61287436,0.5891238670694864,501.0,0.38922155688622756,0.9889025893958077
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,12.45883132,1.2451612903225806,298.0,0.6476510067114094,0.6657115568290354
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,23.786922,1.2451612903225806,338.0,0.5710059171597633,0.9897377423033067
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,13.29309728,1.3333333333333333,301.0,0.5980066445182725,0.8376690946930281
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,39.417342919999996,0.6691729323308271,465.0,0.3827956989247312,0.8186813186813187
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,46.2293658,0.5700636942675159,572.0,0.3129370629370629,0.7940161104718066
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,23.73865868,1.2465753424657535,319.0,0.5705329153605015,0.8286004056795132
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,26.14492992,1.2361111111111112,386.0,0.46113989637305697,0.822529224229543
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,15.520104759999999,1.222972972972973,330.0,0.5484848484848485,1.0536352800953517
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,43.5748832,0.6895306859205776,485.0,0.3938144329896907,0.7040169133192389
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,35.85964676,0.5503355704697986,405.0,0.4049382716049383,0.8226652675760755
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,41.05140104,0.5686900958466453,458.0,0.388646288209607,0.687624750499002
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,28.98557104,1.2516129032258065,482.0,0.4024896265560166,0.7943181818181818
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,46.24315532,0.6747404844290658,423.0,0.46099290780141844,0.8225108225108225
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.91714304,1.1554054054054055,323.0,0.5294117647058824,0.828
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,10.53519328,1.393103448275862,324.0,0.6234567901234568,1.0546116504854368
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,25.0969264,0.5686900958466453,313.0,0.5686900958466453,0.822
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,29.06830816,1.2647058823529411,424.0,0.4056603773584906,0.8277356446370531
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,9.735401119999999,1.2451612903225806,298.0,0.6476510067114094,0.9897377423033067
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,33.79811352,0.7411764705882353,431.0,0.4385150812064965,0.8150163220892275
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,39.84481804,1.3333333333333333,541.0,0.39926062846580407,0.7761557177615572
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,26.96540636,1.463235294117647,430.0,0.4627906976744186,0.9244391971664699
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,27.234302,1.201219512195122,455.0,0.432967032967033,0.6670135275754423
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,30.647208199999998,1.2469135802469136,540.0,0.37407407407407406,0.8292682926829268
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28,33.05347944,1.2738853503184713,523.0,0.3824091778202677,0.8595848595848596
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,24.579819399999998,1.2885906040268456,496.0,0.3870967741935484,0.6663101604278074
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28,21.91154728,1.451851851851852,433.0,0.45265588914549654,0.666321243523316
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,30.881630039999997,1.2641509433962264,529.0,0.3799621928166352,0.7889150943396226
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28,15.340841,1.2222222222222223,354.0,0.4971751412429379,0.6944172380019589
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,24.3385028,1.4805194805194806,513.0,0.4444444444444444,0.7242603550295857
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,23.8903434,1.1077844311377245,549.0,0.33697632058287796,0.7082405345211581
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,22.93197176,1.1576086956521738,460.0,0.46304347826086956,0.6749729144095341
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,29.41304616,1.4166666666666667,521.0,0.42418426103646834,0.7189695550351288
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,36.804918356,0.5697414618576444,426.3,0.4187192118226601,0.687393951492165
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28,18.287661424,1.2487080103359174,338.20000000000005,0.5715552927261974,0.6651708993698683
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28,32.720462532,1.3879369431117203,376.4,0.5379914984059512,1.0541717049576782
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,31.420110796000003,0.7479729729729729,402.7,0.5497889247578843,0.9501953124999999
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,28.937997196,1.4703230653643877,343.29999999999995,0.5700553451791437,0.8376869601853802
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,40.925226931999994,0.5697414618576444,458.3,0.3894828714815623,0.9501845018450183
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,12.180972492,1.216358839050132,263.5,0.6998102466793169,0.8224798387096774
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,25.559564796,1.1659046374918354,411.1,0.43420092434930674,0.687393951492165
